movie,minutes_in,death_count,fucking,shit,fuck,n-word ,ass,goddamn,motherfucker,bitch,hell,damn,motherfucking,fucked,motherfuckers,bullshit,dick,pussy,bastard,asshole,bitches,fucker
Pulp Fiction,114.6,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,114.63,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,114.75,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,114.85,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.08,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.12,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.53,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.55,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.63,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.68,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.72,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.87,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,115.88,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.08,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.1,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.12,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.17,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.23,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.23,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.33,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.38,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.42,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.5,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.55,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.57,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.67,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.7,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.83,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,116.85,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.02,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.02,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.13,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.18,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.52,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.53,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.6,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.63,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.65,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.65,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.67,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.78,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.87,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.9,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,117.98,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,118.4,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,118.45,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,118.58,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,118.68,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,118.77,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,118.92,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.07,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.12,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.17,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.3,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.32,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.37,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.4,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.52,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.57,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.72,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,119.77,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.12,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.18,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.18,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.25,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.25,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.27,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.27,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.3,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.3,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.55,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.55,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,120.83,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,121.03,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pulp Fiction,121.07,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,121.12,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,121.13,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,121.27,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,121.32,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,121.45,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,121.47,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,123.85,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,125.57,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,126.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.03,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pulp Fiction,128.03,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.17,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.18,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.2,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.22,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.27,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.35,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.4,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.43,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.53,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.53,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.67,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.68,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.73,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,128.78,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,129.12,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,129.52,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,129.33,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,129.5,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,129.83,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,130.08,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,130.1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,130.22,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,130.22,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,130.25,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,130.3,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,130.9,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,131.5,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,131.57,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,131.85,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,133.48,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,133.55,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,133.63,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,134.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pulp Fiction,134.05,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,134.55,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pulp Fiction,134.85,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,135.35,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,135.38,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,135.47,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,135.48,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,135.77,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,135.93,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,136.6,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,136.8,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,137.05,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,137.22,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,137.57,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,137.93,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pulp Fiction,138.1,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.22,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.23,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.28,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.3,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.33,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.37,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.43,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.48,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.65,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.68,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,138.87,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,139.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,139.23,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,139.53,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,139.6,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,139.75,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,139.85,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,139.97,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,140.05,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,140.72,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,141.05,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,141.15,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,141.18,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,141.43,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,142.23,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,142.37,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,142.4,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,142.42,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,142.45,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,142.45,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,142.5,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,142.5,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,143.77,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pulp Fiction,143.8,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pulp Fiction,144.25,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,144.27,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,144.3,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,144.48,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,144.53,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,144.82,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,145.38,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,145.68,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,146.23,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,146.3,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,146.32,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pulp Fiction,146.35,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,146.67,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,147.43,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,147.48,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,147.58,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,147.6,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,147.62,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,147.65,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,147.9,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulp Fiction,148.15,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,7.12,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,8.12,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,10.45,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,10.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,10.95,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,10.98,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,11.87,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,12.17,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,12.17,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,12.48,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,13.07,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,13.08,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,13.13,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,13.18,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,13.18,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,13.28,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,13.42,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,13.53,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,17.2,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,17.58,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,18.02,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,18.07,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,19.32,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,19.73,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,22.93,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,23.4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,23.45,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,25.02,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,25.12,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,28.03,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,28.43,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,28.88,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,29.37,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,29.75,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,31.07,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kill Bill: Vol. 1,31.32,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,31.42,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,31.6,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,31.68,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,32.12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kill Bill: Vol. 1,32.15,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kill Bill: Vol. 1,35.15,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,35.22,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,37.65,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 1,39.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
